dataset_flag,location,t,bps,retransmits,snd_cwnd,snd_wnd,rtt,rttvar,phase,S_selected,best_action,random_action,reward_random,best_action_reward_based,best_gain_reward_based,reward_best
4,25,38.001089,5238772.595367463,2,43440,1792640,45802,6118,3,1.0,11,11,0.5097761928447031,11,1.0,0.5097761928447031
4,25,39.0001,9446526.802717537,7,33304,1791232,38325,2596,1,1.25,5,5,0.8210690062911231,1,1.05,0.8410690062911231
4,25,40.001416,0.0,3,24616,1792640,41532,3913,2,0.9,6,6,-0.06776232353834352,6,0.9,-0.06776232353834352
4,25,41.001414,9437203.12503876,11,40544,1792640,45724,2830,3,1.0,11,3,0.7535823712899736,11,1.0,0.7685823712899736
4,25,42.00112,4195537.612718794,1,33304,1791232,46122,2914,3,1.0,11,11,0.4217030041095815,11,1.0,0.4217030041095815
4,25,43.00134,9435108.831414944,3,43440,1792640,39695,3500,3,1.0,11,11,0.9316567871735788,11,1.0,0.9316567871735788
4,25,44.001406,5242533.772865514,4,31856,1792640,41362,3960,3,1.0,11,1,0.4603978742647308,11,1.0,0.4653978742647308
4,25,45.000161,8399065.0192171,15,73848,1788416,37473,4481,3,1.0,11,11,0.5933255315587527,11,1.0,0.5933255315587527
4,25,46.000076,9437986.19318339,6,75296,1792640,39710,3604,3,1.0,11,11,0.8666435275905835,11,1.0,0.8666435275905835
4,25,47.000274,9435315.74492689,11,72400,1785600,40926,5663,3,1.0,11,11,0.7683824495098772,11,1.0,0.7683824495098772
4,25,48.000135,9438495.932356015,14,55024,1791232,39592,3541,3,1.0,11,11,0.71856863669528,11,1.0,0.71856863669528
4,25,49.00111,14665764.692008026,6,70952,1788416,35658,2946,1,1.15,3,3,0.8519196307451674,1,1.05,0.8619196307451674
4,25,50.000345,9444409.214974534,11,20272,1756544,57556,5412,3,1.0,11,11,0.7418407478164015,11,1.0,0.7418407478164015
4,25,51.001099,9430073.736130117,7,78192,1787008,45533,3892,3,1.0,11,11,0.7689926981636049,11,1.0,0.7689926981636049
4,25,52.00134,9434909.7981763,21,81088,1792640,37162,4039,3,1.0,11,11,0.6010037788376417,11,1.0,0.6010037788376417
4,25,53.000419,9445883.76257678,18,72400,1723520,52225,9227,3,1.0,11,11,0.6360116950955856,11,1.0,0.6360116950955856
4,25,54.000589,9435580.022664033,10,62264,1791232,39925,3517,3,1.0,11,11,0.7591757039977802,11,1.0,0.7591757039977802
4,25,55.000514,14681164.832543334,4,68056,1792640,45040,3778,3,1.0,11,11,0.910079590737446,11,1.0,0.910079590737446
4,25,56.001129,4191726.0854193354,7,36200,1792640,49075,7342,2,0.9,6,6,0.11076193580580618,6,0.9,0.11076193580580618
4,25,57.001133,9437145.75015503,11,83984,1792640,43774,2848,3,1.0,11,11,0.3841513004078555,11,1.0,0.3841513004078555
4,25,58.001095,9437542.888647733,13,69504,1788416,39177,4237,3,1.0,11,11,0.34808860757206833,11,1.0,0.34808860757206833
4,25,59.000341,9444304.99422079,13,69504,1791232,36470,4208,3,1.0,11,2,0.3421103075735743,11,1.0,0.34854966437327034
4,25,60.001106,9429970.393164046,9,63712,1791232,50045,4446,3,1.0,11,11,0.4238692027763259,11,1.0,0.4238692027763259
4,25,61.001513,5240747.118041397,16,55024,1791232,49224,6957,3,1.0,11,6,0.015615345628347266,11,1.0,0.015615345628347266
4,25,62.000342,9448247.83066662,1,55024,1791232,44995,3514,3,1.0,11,2,0.6081185581555695,11,1.0,0.6181185581555695
4,25,63.001383,4189942.04103799,1,44888,1791232,45049,3201,3,1.0,11,9,0.25959448293726445,11,1.0,0.25959448293726445
4,25,64.000745,9443208.843899315,5,107152,1779968,53248,3333,3,1.0,11,3,0.5012004724418335,11,1.0,0.5162004724418335
4,25,65.000262,9441744.13994014,14,75296,1791232,46269,4928,3,1.0,11,11,0.3319011591330088,11,1.0,0.3319011591330088
4,25,66.001112,9429169.561969656,15,73848,1739264,51907,1546,3,1.0,11,11,0.31560824808221455,11,1.0,0.31560824808221455
4,25,67.001057,9437703.21606472,24,70952,1792640,55199,2871,3,1.0,11,8,0.24623488972346036,11,1.0,0.24623488972346036
4,25,68.000944,4194778.053572987,19,76744,1792640,52969,2411,3,1.0,11,6,-0.061547902149820366,11,1.0,-0.061547902149820366
4,25,69.000311,9443161.53378682,16,89776,1791232,53112,9176,3,1.0,11,11,0.6633491727085976,11,1.0,0.6633491727085976
4,25,70.000826,14672507.891276084,7,68056,1791232,48811,4229,1,1.15,3,3,0.8320154059574962,1,1.05,0.8420154059574962
4,25,71.00116,4192903.467811965,15,69504,1791232,50916,3678,2,0.9,6,10,-0.009090796696410774,6,0.9,-0.009090796696410774
4,25,72.001098,9437769.036265714,6,73848,1792640,54846,5280,3,1.0,11,1,0.4942493165486792,11,1.0,0.4992493165486792
4,25,73.000611,9441782.42706988,5,69504,1794048,51958,2825,3,1.0,11,11,0.5224750270764341,11,1.0,0.5224750270764341
4,25,74.000341,9439732.81320261,13,66608,1792640,47728,1394,3,1.0,11,7,0.36022143018641867,11,1.0,0.36022143018641867
4,25,75.000066,4195457.81731803,7,59368,1794048,48901,6814,3,1.0,11,11,0.26583102049665097,11,1.0,0.26583102049665097
4,25,76.001087,9427558.203203864,6,68056,1763840,51552,5321,3,1.0,11,11,0.8270064056180757,11,1.0,0.8270064056180757
4,25,77.001127,9436806.015139926,7,65160,1769600,75227,6912,3,1.0,11,11,0.805649686805245,11,1.0,0.805649686805245
4,25,78.001125,5242890.625021532,27,69504,1789824,44918,7160,3,1.0,11,4,0.12457843278319117,11,1.0,0.14457843278319116
4,25,79.000295,9445023.31909313,35,81088,1792640,45198,8846,3,1.0,11,7,0.5511287460394753,11,1.0,0.5511287460394753
4,25,80.000269,9437429.25637363,13,60816,1791232,48781,4242,3,1.0,11,11,0.757859958448037,11,1.0,0.757859958448037
4,25,81.001047,9429847.957146604,9,68056,1791232,43514,3484,3,1.0,11,11,0.8178507795762483,11,1.0,0.8178507795762483
4,25,82.000213,4197804.919725704,20,65160,1791232,48863,1760,3,1.0,11,5,0.10395669269976246,11,1.0,0.12895669269976245
4,25,83.001085,9428961.79489402,18,76744,1729280,70556,3935,3,1.0,11,11,0.6910846311143153,11,1.0,0.6910846311143153
4,25,84.000612,9441650.11257156,22,81088,1787008,42930,3062,3,1.0,11,11,0.6479124427941444,11,1.0,0.6479124427941444
4,25,85.001124,5240196.998707122,11,66608,1792640,49316,3448,3,1.0,11,11,0.3553449616219737,11,1.0,0.3553449616219737
4,25,86.001121,8388633.000074506,9,52128,1792640,53394,1930,3,1.0,11,11,0.7108862870928925,11,1.0,0.7108862870928925
4,25,87.000927,5243897.384886014,4,49232,1791232,53645,5296,3,1.0,11,5,0.445291124016619,11,1.0,0.47029112401661904
4,25,88.001209,9434523.000532715,3,56472,1791232,45859,3056,3,1.0,11,3,0.9043688479575906,11,1.0,0.9193688479575907
4,25,89.000241,4198367.933804332,3,52128,1792640,46388,3571,3,1.0,11,11,0.37991483930039377,11,1.0,0.37991483930039377
4,25,90.001295,9427247.22384438,3,31856,1792640,41415,2320,1,1.25,5,1,0.9408220869420674,1,1.05,0.9408220869420674
4,25,91.001089,5243960.222518982,0,83984,1792640,43810,6046,3,1.0,11,11,0.5553898604522192,11,1.0,0.5553898604522192
4,25,92.001121,9436882.50963204,14,52128,1792640,51939,3758,3,1.0,11,11,0.7711834843907973,11,1.0,0.7711834843907973
4,25,93.001104,9437344.315223327,9,49232,1792640,43151,2248,3,1.0,11,11,0.8461748635380398,11,1.0,0.8461748635380398
4,25,94.000262,4197838.47594113,9,44888,1792640,82891,16002,2,0.9,6,6,0.29124938092636465,6,0.9,0.29124938092636465
4,25,95.001513,5236329.444628723,6,33304,1792640,41756,3552,3,1.0,11,4,0.4304993207291438,11,1.0,0.45049932072914384
4,25,96.001067,9441395.06572609,12,68056,1792640,54024,2011,3,1.0,11,2,0.7904230946421077,11,1.0,0.8004230946421077
4,25,97.001134,9436551.792355144,12,68056,1755136,56615,7378,3,1.0,11,1,0.7949101348525333,11,1.0,0.7999101348525333
4,25,98.000158,4198401.749510302,18,33304,1792640,46309,4554,3,1.0,11,11,0.12379825002599076,11,1.0,0.12379825002599076
4,25,99.001089,4190402.6322691413,0,33304,1791232,43234,2123,3,1.0,11,3,0.4288323937506243,11,1.0,0.44383239375062433
4,25,100.001131,10485320.01846236,2,36200,1791232,51478,3547,3,1.0,11,11,0.9527480624404773,11,1.0,0.9527480624404773
4,25,101.001097,4194446.504841552,0,41992,1792640,48951,3850,3,1.0,11,11,0.4418074592508394,11,1.0,0.4418074592508394
4,25,102.001351,5241548.46325693,2,39096,1792640,50207,4453,3,1.0,11,11,0.5002045411797759,11,1.0,0.5002045411797759
4,25,103.001144,4195172.429770982,1,33304,1792640,51134,7382,3,1.0,11,11,0.415865777357486,11,1.0,0.415865777357486
4,25,104.001286,9435844.31520612,9,60816,1794048,43342,3361,1,1.25,5,10,0.7282132423423471,1,1.05,0.7232132423423471
4,25,105.001149,5243598.223376114,6,65160,1792640,42717,3390,3,1.0,11,11,0.3646119997669221,11,1.0,0.3646119997669221
4,25,106.001237,9436353.823036026,18,50680,1792640,41830,3159,3,1.0,11,11,0.6246762543175255,11,1.0,0.6246762543175255
4,25,107.00114,4194710.789449122,8,52128,1778304,72067,10667,3,1.0,11,1,0.2379381498183114,11,1.0,0.2429381498183114
4,25,108.001298,5242052.005783598,20,46336,1791232,43410,2951,3,1.0,11,11,0.16182528209376656,11,1.0,0.16182528209376656
4,25,109.00113,4195008.868435867,1,27512,1791232,48874,3663,2,0.9,6,6,0.41572385378705906,6,0.9,0.41572385378705906
4,25,110.001123,5242916.56275498,6,76744,1773824,57454,6864,3,1.0,11,1,0.3951609095080566,11,1.0,0.4001609095080566
4,25,111.001124,9437175.000008583,26,66608,1792640,52266,5681,3,1.0,11,10,0.5741334554411772,11,1.0,0.5741334554411772
4,25,112.001145,9436986.00415412,10,47784,1792640,49774,8352,3,1.0,11,11,0.7751465475954394,11,1.0,0.7751465475954394
4,25,113.001287,4193708.5845360537,18,39096,1775360,48053,3420,3,1.0,11,8,0.09749832528521019,11,1.0,0.09749832528521019
4,25,114.001121,4195000.365595948,4,46336,1766656,52416,2013,3,1.0,11,11,0.34906880902204096,11,1.0,0.34906880902204096
4,25,115.001131,5242827.500525707,7,41992,1792640,47353,2971,3,1.0,11,4,0.37360068727193757,11,1.0,0.3936006872719376
4,25,116.001309,9435504.67388557,5,41992,1792640,57400,7777,1,1.25,5,8,0.8790398577272618,1,1.05,0.8740398577272618
4,25,117.001147,4194983.610100523,5,33304,1791232,42765,4244,3,1.0,11,10,0.3268004729776577,11,1.0,0.3268004729776577
4,25,118.001306,5242046.382566173,2,39096,1791232,54517,6302,3,1.0,11,11,0.5055892540695394,11,1.0,0.5055892540695394
4,25,119.001307,5242875.000004768,16,27512,1791232,44137,3601,3,1.0,11,1,0.22956311525705397,11,1.0,0.23456311525705398
4,25,120.001214,4194694.036266838,4,28960,1792640,36805,4053,3,1.0,11,1,0.34946391500172036,11,1.0,0.3516863882755167
4,25,121.001156,5243184.080135224,2,30408,1791232,34836,2093,3,1.0,11,11,0.5087880105728712,11,1.0,0.5087880105728712
4,25,122.001165,4194266.5003352733,2,33304,1792640,42038,2326,2,0.9,6,4,0.37763848370081343,6,0.9,0.39763848370081345
4,25,123.001118,9437627.833372625,9,82536,1792640,44348,6815,3,1.0,11,11,0.800467970230354,11,1.0,0.800467970230354
4,25,124.001123,9437136.75023657,16,83984,1792640,50012,12818,3,1.0,11,11,0.6820692234494752,11,1.0,0.6820692234494752
4,25,125.001175,9436693.525492536,16,78192,1792640,39801,3921,3,1.0,11,10,0.6820222577335007,11,1.0,0.6820222577335007
4,25,126.00117,9437231.25023657,4,72400,1788416,39284,3829,3,1.0,11,8,0.9071896323581263,11,1.0,0.9071896323581263
4,25,127.00118,13631351.50136684,11,78192,1792640,48114,3979,3,1.0,11,11,0.7625292639881223,11,1.0,0.7625292639881223
4,25,128.001149,10486085.0100735,8,81088,1755008,54917,4052,3,1.0,11,11,0.7899821984658416,11,1.0,0.7899821984658416
4,25,129.001107,9437580.57916476,13,92672,1742208,44418,2709,3,1.0,11,6,0.5941877673688516,11,1.0,0.5941877673688516
4,25,130.001124,14679813.754265921,7,81088,1762304,47950,3244,1,1.15,3,3,0.8120298586601612,1,1.05,0.8220298586601612
4,25,131.001226,9436221.09825753,17,60816,1791232,41880,2749,3,1.0,11,11,0.32156141393718335,11,1.0,0.32156141393718335
4,25,132.001113,9438250.62053922,11,70952,1745152,46938,4855,3,1.0,11,11,0.4178815446540526,11,1.0,0.4178815446540526
4,25,133.00114,9436929.75684964,8,75296,1788416,40858,4457,3,1.0,11,5,0.4458640874734243,11,1.0,0.47086408747342434
4,25,134.001331,9435382.09411588,7,76744,1753728,57781,3345,3,1.0,11,2,0.48505781797359326,11,1.0,0.4950578179735933
4,25,135.001138,9439005.72659294,0,76744,1789824,43357,4182,3,1.0,11,8,0.6897954689291408,11,1.0,0.6897954689291408
4,25,136.001116,8388792.504058003,3,79640,1791232,42742,5219,3,1.0,11,2,0.5159669323011739,11,1.0,0.5259669323011739
4,25,137.00111,9437240.812842017,9,89776,1792640,54228,3003,3,1.0,11,11,0.4477949998443993,11,1.0,0.4477949998443993
4,25,138.001131,9436986.00415412,17,79640,1792640,45789,7333,3,1.0,11,6,0.32101907865683826,11,1.0,0.32101907865683826
4,25,139.001413,9434523.000532715,4,14480,1792640,44241,2137,3,1.0,11,7,0.5801503328225444,11,1.0,0.5801503328225444
4,25,140.001291,5243519.765558248,7,72400,1792640,48089,7119,2,0.9,6,9,0.1979915205414882,6,0.9,0.1979915205414882
4,25,141.00128,9437288.063647496,6,72400,1791232,55164,6483,3,1.0,11,6,0.5289135746417555,11,1.0,0.5289135746417555
4,25,142.001292,9437070.376368044,3,79640,1782784,51167,2207,3,1.0,11,6,0.6070838285219178,11,1.0,0.6070838285219178
4,25,143.001326,9436863.38589275,11,79640,1785600,40984,1997,3,1.0,11,7,0.4171845254681447,11,1.0,0.4171845254681447
4,25,144.001134,9438996.160410445,3,75296,1792640,48083,3890,3,1.0,11,11,0.6072245633773743,11,1.0,0.6072245633773743
4,25,145.001151,5242790.626523543,5,78192,1791232,52474,6907,3,1.0,11,11,0.24771565301389306,11,1.0,0.24771565301389306
4,25,146.001328,8387123.262836777,11,66608,1788416,43857,4552,3,1.0,11,2,0.33047030350331713,11,1.0,0.34047030350331714
4,25,147.00118,9438580.89423802,4,79640,1792640,50866,9673,3,1.0,11,11,0.7731415627435657,11,1.0,0.7731415627435657
4,25,148.001124,14680886.546085913,0,79640,1792640,45725,5573,3,1.0,11,8,1.0,11,1.0,1.0
4,25,149.001106,25166277.00815442,10,212856,1791232,45043,1531,1,1.05,1,1,0.7426638011390716,1,1.05,0.7426638011390716
4,25,150.001126,7339885.002943934,30,130320,1792640,60689,7012,2,0.9,6,6,0.021248535508590793,6,0.9,0.021248535508590793
4,25,151.001277,15726264.733755866,42,123080,1733376,68091,8177,3,1.0,11,2,0.5263447373475854,11,1.0,0.5363447373475854
4,25,152.001137,7341059.831408023,28,131768,1791232,70965,17877,3,1.0,11,11,0.09847529232091135,11,1.0,0.09847529232091135
4,25,153.001346,6290141.524691012,28,66608,1791232,54057,9494,3,1.0,11,11,0.03359684489624454,11,1.0,0.03359684489624454
4,25,154.001305,7340333.012343913,22,60816,1737856,62326,5899,3,1.0,11,7,0.1521795785020651,11,1.0,0.1521795785020651
4,25,155.001233,7340560.538056014,11,44888,1791232,45710,4149,3,1.0,11,11,0.2858242575705127,11,1.0,0.2858242575705127
4,25,156.001369,7339033.760778302,0,15928,1791232,55003,6793,3,1.0,11,11,0.4530752894427646,11,1.0,0.4530752894427646
4,25,157.001215,7341162.674144625,6,55024,1792640,57500,3188,3,1.0,11,6,0.3593946766505808,11,1.0,0.3593946766505808
4,25,158.001223,0.0,12,41992,1788416,51570,3607,3,1.0,11,11,-0.1812437941654492,11,1.0,-0.1812437941654492
4,25,159.001287,6291053.275780547,7,49232,1792640,58635,3266,3,1.0,11,7,0.27939552771432113,11,1.0,0.27939552771432113
4,25,160.001406,7339158.853878954,5,26064,1792640,53484,5433,1,1.25,5,5,0.3496227759257512,1,1.05,0.3696227759257512
4,25,161.000929,0.0,2,23168,1791232,49783,7381,2,0.9,6,6,-0.031603382276113874,6,0.9,-0.031603382276113874
4,25,162.001112,6290304.96062439,2,41992,1792640,50882,5320,3,1.0,11,11,0.3567286289416563,11,1.0,0.3567286289416563
4,25,163.001087,0.0,12,40544,1792640,51602,5545,3,1.0,11,11,-0.1812437941654492,11,1.0,-0.1812437941654492
4,25,164.001418,7337602.929129816,7,40544,1792640,65421,4645,3,1.0,11,9,0.34400427629938823,11,1.0,0.34400427629938823
4,25,165.00112,6293331.558960128,2,40544,1791232,57326,3611,3,1.0,11,11,0.35691547600650014,11,1.0,0.35691547600650014
4,25,166.001093,0.0,7,33304,1792640,47682,3600,3,1.0,11,10,-0.10898268074371546,11,1.0,-0.10898268074371546
4,25,167.001117,7339856.129214052,3,40544,1792640,49375,2279,3,1.0,11,11,0.40579980208549954,11,1.0,0.40579980208549954
4,25,168.000329,6296417.4094587,1,66608,1791232,48459,3666,3,1.0,11,11,0.37289185822248466,11,1.0,0.37289185822248466
4,25,169.001149,7334017.80688315,15,63712,1792640,45438,4591,3,1.0,11,1,0.7190666317231243,11,1.0,0.7240666317231244
4,25,170.000396,6296196.94486263,16,43440,1791232,49715,2029,3,1.0,11,11,0.5653124807058245,11,1.0,0.5653124807058245
4,25,171.001291,6285830.035369688,2,41992,1791232,54521,7045,3,1.0,11,11,0.8218276851606195,11,1.0,0.8218276851606195
4,25,172.000384,7346695.481303394,10,40544,1792640,65054,15147,3,1.0,11,11,0.7976802002580818,11,1.0,0.7976802002580818
4,25,173.001154,0.0,2,28960,1792640,46808,2500,3,1.0,11,4,-0.07754732371338877,11,1.0,-0.05754732371338877
4,25,174.00113,6291607.128630212,4,47784,1789824,51357,4810,3,1.0,11,11,0.734905921109906,11,1.0,0.734905921109906
4,25,175.001294,7338828.197462116,3,55024,1791232,56128,9793,3,1.0,11,11,0.9072597866924204,11,1.0,0.9072597866924204
4,25,176.001292,7340046.875030145,8,46336,1792640,55217,6706,3,1.0,11,11,0.7693646918496911,11,1.0,0.7693646918496911
4,25,177.001415,6290682.095208853,6,40544,1792640,49977,3975,3,1.0,11,11,0.678327485071545,11,1.0,0.678327485071545
4,25,178.001174,0.0,1,37648,1791232,52020,5255,3,1.0,11,11,-0.03111239946473691,11,1.0,-0.03111239946473691
4,25,179.001371,7338585.909956317,5,28960,1791232,47623,5039,3,1.0,11,11,0.8488431031088286,11,1.0,0.8488431031088286
4,25,180.00125,7340920.232473846,1,39096,1792640,45993,2613,3,1.0,11,11,0.9688482660820855,11,1.0,0.9688482660820855
4,25,181.001288,0.0,5,39096,1792640,45038,7278,3,1.0,11,7,-0.1509125777200647,11,1.0,-0.1509125777200647
4,25,182.001368,6290952.790251463,5,39096,1791232,51888,8762,3,1.0,11,5,0.6810243102787253,11,1.0,0.7060243102787254
4,25,183.001128,7341794.23548569,1,68056,1792640,44559,3731,1,1.25,5,5,0.9438542225756873,1,1.05,0.9638542225756873
4,25,184.001199,6291009.03175653,3,39096,1792640,51546,7417,3,1.0,11,11,0.764463093149513,11,1.0,0.764463093149513
4,25,185.001124,0.0,2,37648,1789824,41096,8230,2,0.9,6,5,-0.08698479840161935,6,0.9,-0.06198479840161934
4,25,186.00113,7339988.250260768,4,31856,1791232,45977,2850,3,1.0,11,6,0.8776274313042403,11,1.0,0.8776274313042403
4,25,187.001108,7340193.441050753,6,73848,1788416,39007,3599,3,1.0,11,10,0.8210792049974864,11,1.0,0.8210792049974864
4,25,188.001353,6289915.127475386,7,49232,1766656,93619,17748,3,1.0,11,10,0.651479966817292,11,1.0,0.651479966817292
4,25,189.001132,7341654.60861926,7,75296,1792640,48216,10714,3,1.0,11,11,0.7245684916413595,11,1.0,0.7245684916413595
4,25,190.001358,7338373.374883797,15,28960,1792640,46803,3250,3,1.0,11,11,0.5644698633167369,11,1.0,0.5644698633167369
4,25,191.001369,7339951.500882855,1,55024,1792640,44880,2038,3,1.0,11,11,0.9553878801208128,11,1.0,0.9553878801208128
4,25,192.001214,6292431.1511211945,4,41992,1791232,58168,9309,3,1.0,11,9,0.655341742794362,11,1.0,0.655341742794362
4,25,193.000263,0.0,4,83984,1792640,53353,8914,3,1.0,11,1,-0.20674368317026157,11,1.0,-0.20174368317026156
4,25,194.001366,7331944.545814225,4,41992,1792640,47500,5695,3,1.0,11,2,0.7869327684709254,11,1.0,0.7969327684709254
4,25,195.00113,6292940.97541676,4,37648,1789824,43490,6008,3,1.0,11,5,0.6304111854252049,11,1.0,0.6554111854252049
4,25,196.001129,7340039.437507536,9,40544,1785600,43221,4121,3,1.0,11,11,0.6481326468422965,11,1.0,0.6481326468422965
4,25,197.001112,7340156.689618143,3,114392,1779712,50260,2516,3,1.0,11,3,0.8431469849199907,11,1.0,0.8581469849199908
4,25,198.001113,15728625.000014305,10,86880,1791232,47117,1930,1,1.15,3,1,0.6395777504658774,1,1.05,0.6395777504658774
4,25,199.001132,7339892.8776369635,24,73848,1792640,47452,3206,3,1.0,11,10,0.49699821641371955,11,1.0,0.49699821641371955
4,25,200.00112,13631651.314456595,6,91224,1788416,38523,3574,3,1.0,11,4,0.7978279318458833,11,1.0,0.817675274787262
4,25,201.001151,6291261.006043724,17,82536,1792640,46022,5546,2,0.9,6,10,0.09353325225338305,6,0.9,0.09353325225338305
4,25,202.001337,14677334.507594127,24,70952,1791232,37384,4184,3,1.0,11,11,0.6242930065817709,11,1.0,0.6242930065817709
4,25,203.001141,6292689.241690795,2,66608,1792640,59519,9819,3,1.0,11,11,0.387290300485304,11,1.0,0.387290300485304
4,25,204.001138,14680107.750130385,8,65160,1791232,42076,7861,3,1.0,11,4,0.8216880297800138,11,1.0,0.8416880297800138
4,25,205.001113,6291613.128924192,6,123080,1740672,52656,5005,3,1.0,11,4,0.2893078709941811,11,1.0,0.3093078709941811
4,25,206.001122,14679932.751173455,29,82536,1791232,41440,2461,3,1.0,11,11,0.587798870657046,11,1.0,0.587798870657046
4,25,207.001112,14680211.001472011,25,66608,1792640,38281,3075,3,1.0,11,11,0.625602918485538,11,1.0,0.625602918485538
4,25,208.00111,7340046.875030145,6,66608,1792640,35398,2193,3,1.0,11,11,0.3856737160707964,11,1.0,0.3856737160707964
4,25,209.001073,12583377.767240135,8,60816,1787008,41841,2036,1,1.2,4,2,0.6960185834892598,1,1.05,0.7010185834892598
4,25,210.001123,7339665.393311525,7,52128,1792640,39822,4217,3,1.0,11,11,0.3676936848485838,11,1.0,0.3676936848485838
4,25,211.001104,0.0,9,37648,1792640,46650,4901,2,0.9,6,6,-0.16530432930296704,6,0.9,-0.16530432930296704
4,25,212.001137,6291248.25685988,4,37648,1792640,40277,3962,3,1.0,11,4,0.3312798761180925,11,1.0,0.3512798761180925
4,25,213.001148,7339951.500882855,1,63712,1791232,41974,2715,3,1.0,11,5,0.4541357715307095,11,1.0,0.4791357715307095
4,25,214.001319,7338777.464457985,7,40544,1789824,51463,8355,3,1.0,11,11,0.367633415314156,11,1.0,0.367633415314156
4,25,215.001142,6292569.947197388,4,85432,1792640,44293,4913,3,1.0,11,6,0.35136958787932404,11,1.0,0.35136958787932404
4,25,216.001172,7339811.506623784,17,62264,1791232,45860,2389,3,1.0,11,11,0.21275166228454867,11,1.0,0.21275166228454867
